id,genre,name,artist,valence,energy
7L27335sVPt1pvXv3NHLXg,philippines-opm,Baon (feat. Gab Chee Kee of Parokya ni Edgar),Gloc 9,0.486,0.824
5SzYPXguXsVsS5HjzztfM2,piano,Erla's Waltz,Ólafur Arnalds,0.171,0.109
5SvGrKHA2n3OgH8L8Z14sN,piano,Fragile,2CELLOS,0.329,0.129
3QJNQJMBlUhzL83JAgQwl1,piano,Night,George Winston,0.148,0.000843
5NuofQZQrcbomAw0t2zdTl,piano,La profondità del buio,Ludovico Einaudi,0.194,0.00728
2P98yzjjBH0FiZNPv1HGOO,piano,I Could See You,Yiruma,0.0922,0.0298
0sZA1cMfiA1R04mow8I22H,piano,"Chopin: Nocturne No. 11 in G Minor, Op. 37 No. 1",Frédéric Chopin,0.129,0.0035
4NjXBkpOZWRvjRACil04s2,piano,Another Tuesday Morning,Jim Brickman,0.329,0.0801
729sqFrnGrnNLoZj3cZekI,piano,In The Bleak Midwinter,Jon Schmidt,0.197,0.0032
2D34KRsq7Ljb9pFeH799nR,piano,Do,Nils Frahm,0.179,0.0122
6RhoiDFEkgSuXsxKyKamwo,piano,Fragrant Fields,George Winston,0.119,0.203
4e4ZbDH0sD93rMFsc7GEOL,piano,Painting The Sun,David Lanz,0.0777,0.143
5TLMT69Fpk6rXAY1xu48uY,piano,Pavane Pour Une Infante Defunte (Pavane For A Dead Princess),Maurice Ravel,0.114,0.061
5KZt0DTFSnROxh8Jlr6mlv,piano,"Lyric Pieces, Book 2, Op. 38: Berceuse (Cradle Song)",Edvard Grieg,0.0845,0.0431
4E6cwWJWZw2zWf7VFbH7wf,piano,Love Song,Sara Bareilles,0.573,0.786
6Ugb9udDLyJeIv3cFBNBuO,piano,Solo,Ludovico Einaudi,0.0398,0.032
4rrdMdW44Ej1QdKOrhzxRc,piano,Shining Smile,Yiruma,0.221,0.0783
3Xt8HNm93F9Crcp3K4m9Zs,piano,Onward Christian Soldiers,Jon Schmidt,0.129,0.184
2qcLkeeampKDvqQ6wOgOwb,piano,Maple Leaf Rag,Scott Joplin,0.83,0.223
25iBAGxqD6X5JBRwpHgu6e,piano,Lamentations of the Heart,Philip Wesley,0.24,0.172
6YS1MXqso0zlmcL4OV1kXk,piano,Début,Mélanie Laurent,0.0629,0.0239
4vwtWzCqbnSrmKE6lZyUL3,piano,Burning,Ludovico Einaudi,0.0378,0.164
6HEtxCjFyOotkPkAHtnWjX,piano,Pressure,Billy Joel,0.905,0.766
0UOyGn83SOyt8fdBKCpaUl,piano,"Falling, Catching",Agnes Obel,0.614,0.082
0EsMgARbraF3oRxuUhTRap,piano,Present,Yiruma,0.144,0.14
2CQELcjBpJVhBwQagNvx6a,piano,"Lyric Pieces, Book 1, Op. 12: Albumblad (Album-Leaf)",Edvard Grieg,0.507,0.0561
4a4ByG3YQYzRdXDpFONrdF,piano,Comptine d'un autre été : la démarche,Yann Tiersen,0.0835,0.295
7ro7CARBRrkcHNSXzyuE4v,piano,"4 Impromptus, Op. 90, D. 899: Impromptu No. 1 in C Minor",Franz Schubert,0.0884,0.0299
3Dk6GW0Hy9TH3U408NEfJe,piano,Siegfried Idyll,Howard Shore,0.0643,0.00589
0j8k7qXkBti6dNaHO6eTYa,piano,A Poor Wayfaring Man of Grief,Paul Cardall,0.154,0.09
3tJr5AQcBbRFLCcTOGk14V,piano,My Belief - Original,Yiruma,0.0687,0.147
1ufblGVK3GjdunXXNP1BjT,piano,Can You Feel the Love Tonight,Richard Clayderman,0.153,0.16
2r2XzhBMB4liDL9YW80Fqs,piano,And So It Goes,Billy Joel,0.349,0.084
7ezpjZQH7Im2ECibqYGrhc,piano,Ludovico Einaudi - Oltremare,Various Artists,0.0793,0.212
6H179fTdaQXT4QHnNxNX4D,piano,You,Nils Frahm,0.219,0.0267
7nkzPU4yoikgLfLoqsxPYy,piano,This Place Is a Shelter,Ólafur Arnalds,0.142,0.0972
4jsLBEQTsPITf3S6louSLr,piano,The Entertainer,Scott Joplin,0.613,0.287
7E7oV6U2vzkR6YfJyG1MkV,piano,27. May - Original,Yiruma,0.159,0.0941
4552F7DgKXhX0CiDsiZ97X,piano,Waltz in D Flat Major Op.64/1 - Minute Waltz,Various Artists,0.208,0.108
7dQM3M7VOGWi5ko6NMUdJ0,piano,From This Moment On,Richard Clayderman,0.0806,0.289
75KEGcjn0DxuM7xGAlu1Lt,piano,Beethoven Ode to Joy,Exam Study Classical Music Orchestra,0.382,0.239
0PlD5j3EX8hZjNfH52YSpF,piano,Passing By,Yiruma,0.0905,0.133
6qFJBjIf3d0XsmpEFmZez9,piano,The Earth Prelude,Ludovico Einaudi,0.043,0.0319
0S5otD31bPvXpyb1a3pthT,piano,Prelude,George Winston,0.423,0.0438
6wjrQAhYkgn54EP3hGhubu,piano,"Nocturne No. 2 in E flat Major, Op. 9,2",Frédéric Chopin,0.0658,0.0102
4LWW2UvgVvrMa62i24lgtu,piano,Mi,Nils Frahm,0.348,0.13
1zxRVxqYS312yXseGxthDi,piano,"Overture (Suite) No. 3 in D Major, BWV 1068: II: Air on a G String",Johann Sebastian Bach,0.0397,0.236
0seEMJQiflBMMkxIhDoslm,piano,What a Wonderful World,Richard Clayderman,0.145,0.296
6evdf9polFomDZXlLxW8xU,piano,Indaco,Ludovico Einaudi,0.0372,0.102
5nyUqodtLIP5Ncuv2hc10k,piano,Passing By - Original,Yiruma,0.0614,0.157
5oIHLI0ToDqJ9yUmHPgryD,piano,Struggle For Pleasure,Wim Mertens,0.199,0.729
1CmqU1YzqHshIiYay8qRU5,piano,Big Shot,Billy Joel,0.683,0.902
6jaByKelJGwGfgegoMgiMh,piano,Embers,Helen Jane Long,0.138,0.0452
6Zxtyz5LKLEm2PJIrVqCKq,piano,In un'altra vita,Ludovico Einaudi,0.0398,0.134
4hxlBScGRBIwP7FYjVzBBN,piano,Fjögur píanó,Sigur Rós,0.0396,0.141
3SxA7CWhiMTxNLOGg27PJS,piano,1. Gymnopédie,Erik Satie,0.192,0.00807
4ZOqrzUBsCWsx2MnMClUIB,piano,"Nocturnes, Op. 9: No. 2, Andante in E-Flat Major",Various Artists,0.123,0.0293
75v0XH4LM9nOWoyiy10c3t,piano,Moonlight Sonata,Classical Study Music,0.392,0.149
2WZyfujzMweFLnozyUJBkW,piano,Boston,Augustana,0.29,0.571
5RbjZdW8vLZQJpRAZwNIdX,piano,Superman (It's Not Easy),Smallville: The Talon Mix,0.164,0.474
65LJryNz0SQWjjeOP0MJPl,piano,La Longue Route,Yann Tiersen,0.639,0.123
7a2hxDKyuLFvDXQ9VZ0A0D,piano,The Same Old Story,Yiruma,0.101,0.197
5Miaj9wRfCe3txB9tK65ck,piano,A Matter of Trust,Billy Joel,0.868,0.676
3zZDF1dWGwpY40RzwGSvOv,piano,Love Is in the Air,Richard Clayderman,0.722,0.486
6NkyjNyS2TAIfgOcEeP0AH,piano,"Lyric Pieces, Book 3, Op. 43: Sommerfugl (Butterfly)",Edvard Grieg,0.236,0.147
6i6KJL749WmwcYrEhTRmJo,piano,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",Frédéric Chopin,0.168,0.01
13qKmE6xd81F7MnfXmqWr0,piano,Cache-Cache,Czech National Symphony Orchestra,0.0379,0.0904
1Q0vf5T9hlgRcOohsk3eJL,piano,Far and Away,Philip Wesley,0.0682,0.0719
0GNI8K3VATWBABQFAzBAYe,piano,Stay,Rihanna,0.125,0.31
5IZ1LVW8Q81756dAyvuQbZ,piano,"Bagatelle No. 25 in A Minor, WoO 59, ""Für Elise""",Ludwig van Beethoven,0.339,0.089
5GkvPnH2sZRda9YSk92dcO,piano,"3 Intermezzi, Op. 117: No. 3 in C-Sharp Minor, Andante con moto",Johannes Brahms,0.117,0.0323
1mea3bSkSGXuIRvnydlB5b,piano,Viva La Vida,Coldplay,0.417,0.617
5aCdYpee4HmCwSMGhAyzWM,piano,"Goldberg Variations, BWV 988: Aria",Glenn Gould,0.355,0.0548
5Yg5gYQCJwOQKKVkH5oFxH,piano,"Fantaisie Impromptu in C-Sharp Minor, Op. 66",Frédéric Chopin,0.109,0.125
7zavn1fpQhbg6pHAPLyfeY,piano,The Planets,Ludovico Einaudi,0.0399,0.00604
1jifNyTmrdDRClxkiaEbDA,piano,Chaconne,Yiruma,0.263,0.0992
5Cy1n5MMN0MRIIEP4WksNp,piano,"Liebestraum No.3 In A Flat, S.541 No.3 - Live",Lang Lang,0.0381,0.0326
3Cf47MOQsa3ijid90gr5Io,piano,Tomorrow's Song,Ólafur Arnalds,0.152,0.0428
331jADbMnUvXjeJNVRHq6b,piano,Just the Way You Are,Richard Clayderman,0.196,0.418
3MCKcHrpJdQm4pakk6tYHF,piano,Fairytale,Ludovico Einaudi,0.0723,0.0215
50iBH5FebHr6Lq1xxlhub9,piano,Pachelbel Meets U2,Jon Schmidt,0.106,0.301
0d24dDIL5CYs6FEL01bCC6,piano,Carol of the Bells,George Winston,0.0584,0.304
3vn7HJ0DAk1caOzMaSTLZM,piano,Medley: Tetris,Jack Wall,0.56,0.388
47ZWr1Nb0PUgmKgyg5JkgO,piano,River Flows In You - Original,Yiruma,0.0969,0.218
2rqax9zpjyZGZ90vnzg5XE,piano,La nascita delle cose segrete,Ludovico Einaudi,0.237,0.0101
6RVorBv9rg0kTfh1ASaDqi,piano,Bells,Helen Jane Long,0.169,0.184
2lIJi45jaA9gx9pqHndweH,piano,Baptism Hymn,Jon Schmidt,0.132,0.0122
075V2KZd5WuSOD3laDvbRe,piano,Love Death Birth,Various Artists,0.0427,0.165
5zRjeZL6xjT6f7c8dkHqrB,piano,La,Nils Frahm,0.112,0.0475
49MHCPzvMLXhRjDantBMVH,piano,Just the Way You Are,Billy Joel,0.513,0.453
3srcCsCjdbsXQKoWLCXFe5,piano,Any Other Name,Thomas Newman,0.0364,0.0116
0AyKFrN3VAuKzRXA2BtPgP,piano,Valentine,Martina McBride,0.199,0.314
4GA6gmUsuP0wh6I8LvL2Y0,piano,"Lyric Pieces, Book 4, Op. 47: Elegi (Elegy)",Edvard Grieg,0.0709,0.0426
2Ays934lHyLpXuYKYQG01V,piano,"Elegie sur des motifs du Prince Louis Ferdinand de Prusse, S168/R75",Franz Liszt,0.0394,0.0373
0SzQPlvFpLLb2PwMbWTAVD,piano,The Snow Prelude N. 15,Ludovico Einaudi,0.289,0.0382
3WKz5JDH0St3Smips7NlOM,pop,Grudges,Paramore,0.62,0.856
3O8NlPh2LByMU9lSRSHedm,pop,Controlla,Drake,0.349,0.468
3T4UodGkfZObJ43RtA5KFU,pop,Connection,OneRepublic,0.624,0.602
6eT7xZZlB2mwyzJ2sUKG6w,pop,White Iverson,Post Malone,0.309,0.562
3pXF1nA74528Edde4of9CC,pop,Don't,Bryson Tiller,0.189,0.356
49zD0wr2S3d0lZPib0K4e1,pop,F*ck Up Some Commas,Future,0.46,0.568
6jRb6vNUr9jVAR426U2ldU,pop,Hurts,Emeli Sandé,0.181,0.641
1wsLHgXJ4SKIfd5ePSX1hD,pop,Polaroid,Jonas Blue,0.475,0.897
5EbX5xL3O2xT8FxCpYzgUO,pop,"How Far I'll Go - From ""Moana""",Alessia Cara,0.16,0.544
2jB9QaPJyVdz2Q0Va8rrnU,pop,I Got You,Bebe Rexha,0.349,0.887
1SJtlNRJDeYHioymcvsqev,pop,Crying in the Club,Camila Cabello,0.603,0.617
6XcfKZvJio9Z0fQy11GnNX,pop,broken,lovelytheband,0.51,0.728
1louJpMmzEicAn7lzDalPW,pop,No Promises (feat. Demi Lovato),Cheat Codes,0.595,0.667
6Fha6tXHkL3r9m9nNqQG8p,pop,Georgia,Vance Joy,0.401,0.66
1n8ZUpQ0iVY6gVBgEUdA2Q,pop,Rock Bottom,Hailee Steinfeld,0.669,0.707
6HfOzLLjsaXsehIFEsrxTk,pop,Trophies,Young Money,0.283,0.687
1P17dC1amhFzptugyAO7Il,pop,Look What You Made Me Do,Taylor Swift,0.506,0.709
19a3JfW8BQwqHWUMbcqSx8,pop,Famous,Kanye West,0.409,0.735
3B54sVLJ402zGa6Xm4YGNe,pop,Unforgettable,French Montana,0.733,0.769
0VgkVdmE4gld66l8iyGjgx,pop,Mask Off,Future,0.281,0.434
2n5gVJ9fzeX2SSWlLQuyS9,pop,Fight Night,Migos,0.895,0.706
7675gjlUZzneYiMrQ9Inx8,pop,Mama Said,Lukas Graham,0.531,0.867
3ZeszLrkylVDyAFS9MLajv,pop,You Don't Know Love,Olly Murs,0.372,0.661
3Z2sglqDj1rDRMF5x0Sz2R,pop,3005,Childish Gambino,0.615,0.461
0AS63m1wHv9n4VVRizK6Hc,pop,Mercy,Shawn Mendes,0.356,0.662
4kWO6O1BUXcZmaxitpVUwp,pop,Jackie Chan,Tiësto,0.687,0.834
6xtcFXSo8H9BZN637BMVKS,pop,Let You Love Me,Rita Ora,0.456,0.854
7rKKh8AGVXuNXgLBpTBTFH,pop,One Day (ft. Ryan Tedder),Logic,0.303,0.871
1Te8WIfLudxjHTr66BL0JK,pop,Perfect Strangers,Jonas Blue,0.708,0.822
5R4HqXCZ6uTjxxnGdLt2S6,pop,Stay Together,Noah Cyrus,0.339,0.589
5HeKOKc4phmLn8e4I7EkzD,pop,My Blood,Twenty One Pilots,0.674,0.723
6kwAbEjseqBob48jCus7Sz,pop,Elastic Heart,Sia,0.499,0.791
0E6PsO3ymCfUh7pJQjBgkj,pop,APESHIT,The Carters,0.377,0.784
7mldq42yDuxiUNn08nvzHO,pop,Body Like A Back Road,Sam Hunt,0.661,0.458
7JYsArznYOjX2jsrT3UEnL,pop,OOOUUU,Young M.A,0.568,0.847
5kyd6oKvKmj6mWCaAaHoN4,pop,Privacy,Chris Brown,0.428,0.58
1cOyWWUr3oXJIxY0AjJEx9,pop,YOUTH,Troye Sivan,0.592,0.737
4dASQiO1Eoo3RJvt74FtXB,pop,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,0.739,0.786
2QD4C6RRHgRNRAyrfnoeAo,pop,Play Hard (feat. Ne-Yo & Akon),David Guetta,0.802,0.921
6vN77lE9LK6HP2DewaN6HZ,pop,Yes Indeed,Lil Baby,0.562,0.346
1MUL6DO2gVimj2YrVedubd,pop,Creep On Me,GASHI,0.505,0.597
6cAKeFFYW2aClZSUyvqAEW,pop,It's Gotta Be You,Isaiah Firebrace,0.588,0.745
2G7V7zsVDxg1yRsu7Ew9RJ,pop,In My Feelings,Drake,0.35,0.626
2tpWsVSb9UEmDRxAl1zhX1,pop,Counting Stars,OneRepublic,0.477,0.705
4G2Hbfwvn3oH7LxxPXjjGn,pop,Treasure,Bruno Mars,0.92,0.687
5EBvHC0SGFJDenBJafqOX4,pop,100 Letters,Halsey,0.376,0.713
0YammaEkYSeo9vQYZ1OwS6,pop,Say My Name,David Guetta,0.79,0.66
4AFgK4wP1iD5i8BYaLr9Vf,pop,You Da Baddest (feat. Nicki Minaj),Future,0.54,0.736
322BUz7Larprn1aHbD6vcz,pop,Arigato,Julie Bergan,0.315,0.551
5hrXLJJrnKraxRQntH0Vv9,pop,Side Effects (feat. Emily Warren),The Chainsmokers,0.532,0.741
0JiVRyTJcJnmlwCZ854K4p,pop,Alone,Alan Walker,0.157,0.929
4OBZT9EnhYIV17t4pGw7ig,pop,Best Part (feat. H.E.R.),H.E.R.,0.413,0.371
1eyrmeiDpdTkOmA839nPVQ,pop,Shed a Light,Robin Schulz,0.58,0.787
7DrluKkTviBwCc8AV3VGmf,pop,Clandestino,Shakira,0.881,0.822
3BtuIIrQlkujKPuWF2B85z,pop,Too Good,Drake,0.397,0.653
6Jl4RXW8Nyx8dyohnihJeT,pop,There for You,Martin Garrix,0.142,0.645
6ZANrVuAMp2rpjhfbOuJly,pop,Same Old Love,Selena Gomez,0.438,0.593
5jE48hhRu8E6zBDPRSkEq7,pop,All About That Bass,Meghan Trainor,0.961,0.887
66hayvUbTotekKU3H4ta1f,pop,Where Are Ü Now (with Justin Bieber),Jack Ü,0.197,0.781
5pqUc0SPA1EmhdOyD9Ou45,pop,Sexual,NEIKED,0.813,0.567
5tf1VVWniHgryyumXyJM7w,pop,Sugar (feat. Francesco Yates),Robin Schulz,0.636,0.815
6DCZcSspjsKoFjzjrWoCdn,pop,God's Plan,Drake,0.357,0.449
7ef4DlsgrMEH11cDZd32M6,pop,One Kiss (with Dua Lipa),Calvin Harris,0.592,0.862
2OALaHcDdKkjYEpAr0Qzab,pop,Lonely Together (feat. Rita Ora),Avicii,0.272,0.666
5DSr1NMci58MEgS20vivSL,pop,Let's Get Lost (feat. Devon Baldwin),G-Eazy,0.186,0.672
2hgzdQdnfWwtdpZbhZlV72,pop,Ain't Your Mama,Jennifer Lopez,0.82,0.678
0tBbt8CrmxbjRP0pueQkyU,pop,Wolves,Selena Gomez,0.306,0.804
15kQGEy89K8deJcZVFEn0N,pop,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,0.474,0.651
4WiiRw2PHMNQE0ad6y6GdD,pop,Chocolate,The 1975,0.607,0.938
3KYOGt8IO6j8wptkG9THag,pop,Take Me to Church,Hozier,0.437,0.664
08bNPGLD8AhKpnnERrAc6G,pop,FRIENDS,Marshmello,0.534,0.88
270aLuFCbX32hhBr8MQyPM,pop,Love U Better (feat. Lil Wayne & The-Dream),Ty Dolla $ign,0.411,0.541
0w2AqrJ9afRXiTgfgW4tLd,pop,Kissing Strangers,DNCE,0.853,0.728
3u0qM9FSgL3zXi1Vn75b0i,pop,The Monster,Eminem,0.624,0.853
6mDoM5FGbr1Or5nY9pTnLy,pop,Question,Lauv,0.373,0.496
01BC4Xj5tfsfV8DLDrma7q,pop,Ciao Adios,Anne-Marie,0.501,0.853
0p0ljM6RxgpGt7wthGqBZa,pop,Finest Hour (feat. Abir),Cash Cash,0.438,0.729
2of5xn0GU0TdFneR1saRLH,pop,To the Max (feat. Drake),DJ Khaled,0.72,0.812
1CnPYaKxTVb4LWOtiGOm0m,pop,All Time Low,Jon Bellion,0.505,0.567
0s3nnoMeVWz3989MkNQiRf,pop,Lucid Dreams,Juice WRLD,0.218,0.566
2fuXfy2gU40iP1q7ZqYFfq,pop,Nervous (The Ooh Song) - Mark McCabe Remix,Gavin James,0.37,0.874
7nD9nN3jord9wWcfW3Gkcm,pop,All In My Head (Flex) (feat. Fetty Wap),Fifth Harmony,0.755,0.791
7pYfyrMNPn3wtoCyqcTVoI,pop,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,0.624,0.761
0NTMtAO2BV4tnGvw9EgBVq,pop,Bitch Better Have My Money,Rihanna,0.395,0.728
40xhyfAPDoMtv494MfPevP,pop,XO,Beyoncé,0.214,0.792
1snWlbcbgQpJfknoI30DWG,pop,Darkside,Alan Walker,0.112,0.642
3W3KtDwAIg3mAruSpnfG3Q,pop,Fancy,Iggy Azalea,0.377,0.716
4NYwy0R3NdvORX2B6OZXBT,pop,Slow Motion,Trey Songz,0.291,0.408
7795WJLVKJoAyVoOtCWqXN,pop,I'm Not The Only One,Sam Smith,0.493,0.485
5nN8BwAQDJDguq7Dpd3JQQ,pop,Where Ya At (feat. Drake),Future,0.191,0.453
6olUplztLFFfU7fMYmFXOP,pop,Sober,Childish Gambino,0.434,0.601
3iJWxZYv5FNcfGcOdgbq2P,pop-film,Peggy Sue - Single Version,Buddy Holly,0.602,0.515
2u5woInaGB7YASEd1CwGBJ,pop-film,Canned Heat,Jamiroquai,0.773,0.861
1HRJZBTXS3VZr59Py8oIcz,pop-film,"Girl, You'll Be A Woman Soon",Various Artists,0.607,0.572
4a6g0TflsP1mMeRT3zeutu,pop-film,In Your Eyes - 2002 Remastered Version,Peter Gabriel,0.638,0.643
2mtVxf50BYsKNtQoz8sfzm,pop-film,Iris,Various Artists,0.497,0.715
2XqTTDg835sjCyyFEvhYyr,pop-film,Stand By Me,Ben E. King,0.658,0.156
3zECldeBYO8lj8QZlUB2Be,pop-film,Born To Be Wild - Single Version,Steppenwolf,0.562,0.827
22W8VZFcnj4BCIaixnpW0L,pop-film,Tiny Dancer,Elton John,0.261,0.352
7abZZqdxmt369pf6VSHiy7,pop-film,Jessie's Girl,Various Artists,0.826,0.848
6tMjtHEBwMkxslhOe9SHE8,pop-film,I Got You Babe,Sonny & Cher,0.6,0.795
1WMOyQPL40zYt6fe7KdyFM,pop-film,I'm Kissing You,Des'ree,0.0799,0.315
4tIhDBT9YgxR38EJ7kXN2F,pop-film,Solsbury Hill,Various Artists,0.471,0.622
78JAqmzSWW9SKUM6MchOrs,pop-film,Best Of My Love,Various Artists,0.967,0.715
2KH16WveTQWT6KOG9Rg6e2,pop-film,Eye of the Tiger,Various Artists,0.548,0.599
74JdR9aXE6I74oS1BVRsvb,pop-film,O-o-h Child,The Five Stairsteps,0.664,0.754
5D6W6RlRUdPYPSmkFVZ7xq,pop-film,I Walk the Line,Johnny Cash,0.703,0.361
2qy6RvXurpXtXlPE7cBc2p,pop-film,Son Of A Preacher Man,Various Artists,0.825,0.45
2m0M7YqCy4lXfedh18qd8N,pop-film,Into the Groove,Madonna,0.804,0.856
3Wq1XLo82SODnXJpYHvnyD,pop-film,Walkin' On Sunshine (Re-Recorded Version),Katrina,0.962,0.928
7fAJNJb19DY5u93wcbLPmY,pop-film,Sweetness Follows,Various Artists,0.114,0.287
3Oa8vnNXStoOHLbJwwMEDP,pop-film,Lips Like Sugar,Echo & the Bunnymen,0.863,0.934
0t7ttzoe3dV0mah4lBI2kx,pop-film,Gimme Shelter,The Rolling Stones,0.492,0.632
20yaQDVW6gefTsdoa9Out7,pop-film,"Ghostbusters - From ""Ghostbusters""",Original Soundtrack,0.767,0.758
6zbHSDJjgrNdfIxPyGfPBt,pop-film,Wake Up,Rage Against The Machine,0.573,0.823
0uMMLry3hzWGn3q3loqMkm,pop-film,La Bamba,Los Lobos,0.868,0.764
5jTGFXKYYwiDqFUY3vtx1f,pop-film,Disco Inferno (Re-Recorded) - Single,The Trammps,0.962,0.829
6dHAJi8G7DSlNTdWZdwugw,pop-film,I Would Die 4 U,Prince,0.627,0.75
76U5Ivrp3qBPknIOx7kOOm,pop-film,Goin' Out West,Tom Waits,0.586,0.54
6nXK0xyyMyJGL3siQ6M9U3,pop-film,"Drums A Go-Go - From ""Natural Born Killers"" Soundtrack",Various Artists,0.395,0.996
7KDAW88XnN1dmO6Nr54YeS,pop-film,Mary Jane,Rick James,0.894,0.837
7egQFB1zrDcvy3kdTaKbpc,pop-film,Lust For Life,Iggy Pop,0.778,0.943
3U9wumbYf4WZ0KyAhr0SHd,pop-film,Bullwinkle - Pt. II,Various Artists,0.346,0.537
6TOWLFJgAdn57nqJg4YiS5,pop-film,Damn It Feels Good To Be A Gangsta,Geto Boys,0.655,0.793
1b6AW6uDrtrUN0Y6GJR45j,pop-film,(I Can't Get No) Satisfaction - (Original Single Mono Version),The Rolling Stones,0.935,0.881
4vS047dAeYGbZzqvqLyBDX,pop-film,Hip To Be Square,Huey Lewis & The News,0.95,0.918
6LoSKNsYkRQbyuiReooMjG,pop-film,Sister Christian,Various Artists,0.21,0.575
0Dl7VP3EoEi5oTS8XBXCoh,pop-film,Mr Sandman,The Four Aces,0.826,0.132
2aY10ROND1LRntjQwEEAdF,pop-film,Sweet Jane,Cowboy Junkies,0.765,0.262
4Y5yjzs9FFw5qIgfZBd43I,pop-film,"Living in America - From ""Rocky IV"" Soundtrack",Various Artists,0.761,0.854
6wRJogzb7OFOyCu9me7Ie8,pop-film,Back In Baby's Arms,Various Artists,0.703,0.441
0FXsG6FLVIgOZfoymG91HD,pop-film,Born Slippy (Nuxx),Underworld,0.331,0.954
7Mz9qPB9hp1rXBgXvrVAST,pop-film,We Don't Need Another Hero (Thunderdome),Tina Turner,0.713,0.674
0BuhyFIoYROQCptB6bXsYR,pop-film,The Power Of Love - 2006 Remastered Version,Various Artists,0.949,0.821
6S9lcjREUTU4Yv5y7oMcv2,pop-film,Woo Hoo,Various Artists,0.961,0.811
6sy41dTeKnoTwuhxIOrz7F,pop-film,Talk Show Host,Radiohead,0.504,0.479
0LqPISSDS7hrN1RIdHw6xi,pop-film,Rumble,Various Artists,0.621,0.517
6416GUjzvIrUAkgwTxkOPY,pop-film,Total Eclipse of the Heart (Re-Recorded) [Remastered],Various Artists,0.3,0.597
5nAXp1Vypbcsk9RLJCJLvO,pop-film,Ring of Fire,Johnny Cash,0.76,0.519
2tAYoHaFbx6e7QOkOkAhrX,pop-film,Spill The Wine,Various Artists,0.896,0.528
3Y9wdXMh6sNt9fUwUqTqb7,pop-film,Twisted Nerve,Various Artists,0.224,0.166
7kn5XuD2nKL1KuuAiN6Yqq,pop-film,Where Do I Begin,Various Artists,0.614,0.637
1IwNCQBChMOyuOQfhVQYvd,pop-film,Stayin' Alive,Various Artists,0.917,0.452
1hQUlLnl0BtRlMHlKKSZWo,pop-film,Jungle Boogie,Kool & The Gang,0.606,0.936
50uGbeaQIxKiSc7jvRTjWx,pop-film,(Sittin' On) the Dock of the Bay,Various Artists,0.598,0.312
4hu9DoW0AuA2lHJB3qgrpS,pop-film,You Belong To Me,Various Artists,0.351,0.264
2xw9KNGbpg1vMeHQql7eRO,pop-film,Coconut,Various Artists,0.869,0.532
0OzwLNVnzfG43IyQB2RMPH,pop-film,Don't You (Forget About Me),Simple Minds,0.696,0.697
5NmL2zxnlt9GiTB2TQbvFM,pop-film,8 Mile,Various Artists,0.489,0.94
24NwBd5vZ2CK8VOQVnqdxr,pop-film,Sweet Emotion,Aerosmith,0.491,0.76
0bSr5pybJSlgG5OZH441gF,pop-film,Simply Irresistible,Robert Palmer,0.716,0.841
7npa4tbCnEb6KNj44rOl8M,pop-film,Johnny B. Goode - Single Version,Chuck Berry,0.934,0.922
3hMHG6lx9QHVcfYSUr5PoM,pop-film,"Danger Zone - From ""Top Gun"" Original Soundtrack",Various Artists,0.737,0.871
5dFqowVxvN2l3IgxVnJf3C,pop-film,Bustin' Surfboards - Single Version,Various Artists,0.69,0.868
2u02gyZqCqOvemiSk8DNyk,pop-film,Magnet and Steel,Various Artists,0.711,0.419
4zXa17K83Pp6N2yXdVc2sv,pop-film,You're The Best,Various Artists,0.782,0.863
1lr7QGyV5RohlODzAqnuZA,pop-film,Back In Time,Huey Lewis & The News,0.836,0.835
1hIQPCM3oWXrpnXmgTDaKG,pop-film,Can't You Hear Me Knocking - 2009 Mix,The Rolling Stones,0.714,0.757
2julHzta3pq6E1ugxyvsbj,pop-film,It Must Have Been Love,Roxette,0.682,0.7
15MJ5NThPjj6xhPcts8MiY,pop-film,"Take My Breath Away - Love Theme from ""Top Gun""",Various Artists,0.547,0.719
3dAy4jvPtlFQvJmuJMYBdU,pop-film,Magic Carpet Ride,Various Artists,0.531,0.887
4zitGsN8QeDslYT61lUB3D,pop-film,Build Me up Buttercup (Re-Recorded),Various Artists,0.715,0.648
3CJ60azPXtva8OdBsxSA7a,pop-film,Mrs. Robinson - Single Mix,Simon & Garfunkel,0.787,0.456
5VAKsbOWGdBbg1VFlu9W8o,pop-film,You Should Be Dancing - 2009 Remastered Version,Bee Gees,0.958,0.857
2qSh6XPZeV5XgCsKEFnajj,pop-film,Misirlou - Single Version,Various Artists,0.591,0.854
1s2I9Q7zAE78m7aVZOq3ug,pop-film,Bang Bang - My Baby Shot Me Down,Various Artists,0.372,0.12
2hHS6EOix0FLXjHng8xTTn,pop-film,From Rusholme With Love,Mint Royale,0.628,0.868
6BkX6DnUG80xPlBfb2zmrZ,pop-film,Let's Go Crazy,Prince,0.376,0.93
6HA97v4wEGQ5TUClRM0XLc,pop-film,99 Luftballons,Nena,0.587,0.438
5A3XwVCzBoeg6Tru5VXVLX,pop-film,Greased Lightnin',Various Artists,0.937,0.836
